21.144,8142239.36290128,8140942.56341335,2128859.40011126,1.15949482755496,0.967468045985343
21.244,8129623.40911524,8140867.35336342,2138896.0763732,1.16059385886286,0.967174970969905
21.345,8131995.43770971,8140807.81646385,2136994.92607588,1.16038747684214,0.96723000617543
21.446,8120063.88729701,8140668.6098623,2146418.10702107,1.16142440535353,0.966953491905726
21.546,8118878.24652858,8140523.82392943,2147316.61699648,1.1615272827134,0.966926057943094
21.647,8138973.8568994,8140513.42254206,2131356.66700143,1.15977962219753,0.967392100747325
21.747,8111474.83343765,8140320.47581839,2153098.28716712,1.16216901161064,0.966754930237162
21.847,8136706.62284017,8140296.46359488,2133108.84667345,1.1599772220046,0.967339407465439
21.948,8126398.4466132,8140203.19796055,2141281.01282307,1.1608742623986,0.967100196693706
22.048,8139124.96157433,8140196.03362562,2131152.92641582,1.15976644887706,0.967395613632784
22.148,8128029.277879,8140115.19169317,2139964.15376472,1.16073249237829,0.967138002032455
22.248,8126918.07303177,8140027.50352077,2140822.71413895,1.16082909672842,0.967112240872422
22.348,8126239.65890161,8139935.89027344,2141336.59737438,1.16088806302005,0.967096516527987
22.449,8130827.61765587,8139874.7672496,2137678.48439786,1.16048909960006,0.967202906773317
22.549,8116708.51826143,8139720.8392531,2148817.23386258,1.16171547300584,0.966875873865108
22.649,8119630.15542776,8139587.34683009,2146475.70305626,1.16146204341202,0.966943455090129
22.749,8133602.45390592,8139547.58024649,2135385.52461604,1.16024758872475,0.967267309673399
22.849,8121971.77095359,8139430.79789158,2144583.41434573,1.16125879789617,0.966997653894354
22.95,8134920.75000383,8139400.5322445,2134297.26251578,1.16013279264636,0.967297921960971
23.05,8111431.37293043,8139214.69134038,2152839.99193604,1.16217277541649,0.966753926555602
23.15,8118993.93365316,8139080.33464241,2146844.49852016,1.1615172458978,0.966928734427253
23.25,8132312.56654479,8139035.36624962,2136277.43875689,1.16035987559925,0.967237366506868
23.35,8152041.88366494,8139121.78797323,2120523.28312097,1.15863856172432,0.96769638354018
23.451,8152357.47345471,8139210.60888947,2120292.6671617,1.15861096048143,0.967703743871618
23.551,8126701.56992803,8139127.49265834,2140757.70150183,1.16084791575766,0.967107222464624
23.651,8144309.53279948,8139161.92469164,2126737.33933381,1.15931416487421,0.96751622270021
23.751,8117598.24342066,8139018.64494632,2147929.95802213,1.16163831498594,0.966896449337082
23.851,8134128.38195659,8138986.15162447,2134819.58016341,1.16020179575359,0.967279521132376
23.952,8131137.62668273,8138933.48240855,2137184.89577687,1.16046212565814,0.967210099824495
24.052,8125395.09496291,8138843.52667785,2141718.60246502,1.1609614572341,0.967076944737572
24.152,8124348.1748469,8138747.21240328,2142522.57295859,1.16105241587545,0.967052689099879
24.252,8127856.1226694,8138674.84662567,2139722.89043528,1.16074754760169,0.967133987306216
24.352,8122932.60839273,8138570.2474222,2143596.55740229,1.16117536686652,0.967019902168928
24.453,8113473.52852895,8138401.8304883,2151018.09831815,1.16199587654159,0.966801099588909
24.553,8163166.06809073,8138566.37631014,2111407.88583238,1.15766436331042,0.967956169783888
24.653,8132672.91073786,8138527.21721501,2135857.44754375,1.16032851055051,0.967245730519865
24.753,8141045.66721474,8138543.95104028,2129186.36048053,1.15959895951678,0.967440277462191
24.853,8147161.49858578,8138601.21028105,2124305.93958859,1.15906512638721,0.967582632963412
24.954,8144668.83128183,8138641.92835775,2126313.80462551,1.15928279982547,0.967524586713208
25.054,8135691.36236041,8138622.32334044,2133479.31783454,1.16006567144205,0.967315820948786
25.154,8160955.10337223,8138770.71335767,2113248.29721749,1.15785819931164,0.967904480183562
25.254,8135885.79324996,8138751.54452406,2133358.26183534,1.16004873431573,0.967320337515804
25.354,8165182.79624498,8138927.16681079,2109869.16466222,1.15748746443552,0.968003342817195
25.455,8137779.21569465,8138919.46323774,2131892.63415869,1.15988375415935,0.967364332224172
25.555,8151927.1177193,8139005.89251658,2120585.35515577,1.15864859853992,0.967693707056021
25.655,8163566.63250548,8139169.08619981,2111240.1710875,1.15762923445583,0.967965537478445
25.755,8130409.42919793,8139110.88271365,2137810.18569579,1.1605254830566,0.96719320451824
25.855,8159430.34284298,8139245.89523938,2114603.12898336,1.15799181441928,0.967868849488192
25.956,8139722.1306647,8139249.09111971,2130428.19130187,1.15971438289615,0.96740949789436
26.056,8140837.09454262,8139259.64259852,2129540.27450481,1.15961715124505,0.967435426334653
26.156,8129443.10826518,8139194.41669754,2138599.72876357,1.16060954138723,0.967170788963406
26.256,8154150.13619401,8139293.78988219,2118872.05397595,1.15845413523773,0.967745563936606
